,Unnamed: 0,Name,Position,Club,Division,Based,Nation,Height,Weight,Age,Preferred Foot,Best Pos,Best Role,Value,Wage,CA,PA,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Acc
4638,4638,Antonio Cioffi,AM (L),Napoli,Italian Serie A,Italy (Serie A),ITA,180,65,16,Right,AM (L),IW,55000,220,76,137,8,8,1,9,7,7,6,6,2,1,3,4,2,9,13,3,13,13,3,6,4,2,1,8,4,1,7,11,10,8,1,10,6,11,13,9,5,8,4,3,5,7,10,13,11,2,13
4639,4639,Antonio Otegui,"DM, M/AM (C)",Badajoz,Spanish Second Division B4,Spain (Second Division B4),ESP,171,65,21,Right,M (C),DLP,205000,2400,109,137,13,15,1,14,13,9,10,12,1,3,3,12,10,15,10,4,13,7,6,6,8,14,3,6,4,1,8,15,14,6,3,7,13,14,7,11,12,6,2,3,9,10,8,12,7,2,10
4640,4640,Aremu Afeez,"DM, M (C)",Start,Norwegian First Division,Norway (First Division),NGA,181,78,19,Right,M (C),BBM,67000,1000,100,137,14,12,1,10,12,12,12,15,3,2,1,13,10,11,10,2,11,13,12,10,10,10,3,10,9,2,5,10,11,6,3,9,15,10,6,3,11,9,3,1,13,10,12,10,12,2,12
4641,4641,Ariel Rojas,M (LC),Atl. TucumÃ¡n,Argentine Premier Division,Argentina (Premier Division),ARG,176,82,33,Left,M (C),DLP,800000,4100,124,137,15,14,2,14,16,10,12,12,1,2,2,14,14,14,10,2,13,11,11,8,14,10,2,8,9,1,12,10,14,11,1,13,13,13,14,12,11,14,1,3,13,13,13,10,12,4,10
4642,4642,Aris Aksel SÃ¶rensen,D (C),Sampdoria,Italian Serie A,Italy (Serie A),SUI,191,82,18,Right Only,D (C),CD,81000,220,85,137,8,5,2,7,7,14,7,13,3,3,2,14,5,8,9,4,4,5,14,6,5,9,4,15,14,1,5,1,8,3,3,3,16,14,4,7,11,8,1,1,9,8,11,8,2,2,10
4643,4643,Ashley Westwood,"DM, M (C)",Burnley,English Premier Division,England (Premier Division),ENG,170,76,29,Right,M (C),CM,11750000,31000,132,137,16,14,1,14,16,14,8,15,1,1,3,15,10,15,10,1,8,14,13,5,9,13,1,10,8,2,12,6,14,9,3,9,14,14,13,12,15,15,1,2,14,11,14,13,13,3,11
4644,4644,Ayaz Guliev,"DM, M (C)",Spartak Moscow,Russian Premier League,Russia (Premier League),RUS,169,69,22,Right,M (C),MEZ,1300000,19750,115,137,14,10,2,13,12,12,8,13,1,1,1,12,9,13,13,2,11,11,10,4,13,10,3,5,12,4,10,11,13,10,2,13,13,11,10,11,13,10,1,3,16,14,10,14,16,3,14
4645,4645,Bae Il-Hwan,AM (R),Unknown,Unknown,South Korea,KOR,178,77,30,Right,AM (R),W,0,0,81,137,11,12,1,10,9,6,8,15,2,3,2,8,7,8,11,3,11,12,4,3,7,14,2,8,8,1,6,12,10,7,2,11,8,11,10,5,9,8,3,2,9,10,8,12,11,3,11
4646,4646,Ben Thompson,M/AM (C),Millwall,Sky Bet Championship,England (Sky Bet Championship),ENG,176,78,23,Right,M (C),BBM,6750000,6000,123,137,17,11,3,11,17,15,13,17,1,3,2,11,4,14,12,2,11,18,12,4,12,8,1,9,9,3,6,10,12,11,3,14,14,10,8,6,10,10,2,1,16,11,13,12,17,3,13
4647,4647,Ben Watson,"DM, M (C)",Nottm Forest,Sky Bet Championship,England (Sky Bet Championship),ENG,178,69,33,Right,M (C),DLP,1200000,15000,123,137,15,12,1,13,15,14,14,14,1,1,1,14,13,14,9,1,12,14,12,8,12,15,2,10,11,4,14,10,14,12,3,11,14,13,10,12,12,14,4,2,15,13,14,8,13,2,8
4648,4648,Benjamin Hadzic,"AM (RL), ST (C)",SK Austria Klagenfurt,Austrian First Division,Austria (First Division),BIH,185,80,20,Right,ST (C),P,475000,3200,100,137,10,8,3,7,6,8,10,8,2,1,3,3,8,11,14,2,14,6,6,3,9,9,2,12,14,3,8,7,12,14,1,14,14,13,8,8,9,12,3,2,9,7,11,14,12,1,14
4649,4649,Blessing Eleke,"AM (L), ST (C)",Luzern,Swiss Super League,Switzerland (Super League),NGA,190,88,23,Right,ST (C),PF,3100000,2300,114,137,15,10,1,12,9,5,15,13,3,1,3,8,14,11,14,1,13,13,8,5,11,7,1,12,13,2,8,12,11,13,2,13,10,9,10,9,9,12,1,3,13,12,13,11,12,2,12
4650,4650,Bobby Carroll,M (C),Everton,English Premier Division,England (Premier Division),ENG,175,68,17,Right,M (C),BWM,115000,120,77,137,16,8,2,9,11,7,9,13,1,1,2,7,6,8,13,2,13,9,6,5,10,5,3,10,9,1,11,6,8,9,2,10,15,7,9,9,10,8,2,3,8,7,10,10,14,2,14
4651,4651,Bostjan Cesar,D (C),Chievo,Italian Serie B,Italy (Serie B),SVN,191,89,36,Left,D (C),CD,120000,13750,115,137,13,6,2,10,13,14,13,10,1,2,1,14,7,12,10,2,5,13,14,10,9,15,2,14,14,1,5,6,10,5,2,7,16,14,8,5,15,13,2,4,13,4,14,8,15,1,9
4652,4652,Boulaye Dia,"AM (R), ST (C)",Reims,Ligue 1 Conforama,France (Ligue 1 Conforama),FRA,180,75,22,Left Only,ST (C),AF,5750000,14000,130,137,11,10,3,12,11,6,14,14,2,3,4,9,11,12,14,1,13,12,6,7,11,8,2,12,14,1,8,12,12,14,1,13,12,12,11,9,11,12,2,3,13,13,12,13,8,3,15
4653,4653,Bram Franken,"DM, M (C)",AZ,Keuken Kampioen Divisie,Holland (Keuken Kampioen Divisie),NED,182,66,18,Right,M (C),CAR,100000,110,85,137,13,12,2,13,8,11,6,12,2,1,3,12,3,12,10,1,8,14,9,3,6,11,2,10,7,2,7,3,9,5,1,6,9,14,7,7,9,9,2,2,8,8,7,9,14,2,14
4654,4654,Brian Lozano,"M (L), AM (LC)",Santos Laguna,Mexican First Division,Mexico (First Division),URU,166,63,25,Right,M (L),IW,2500000,10250,127,137,13,12,4,15,11,7,6,11,1,1,1,8,14,12,12,1,14,12,8,11,16,7,2,4,10,1,16,14,14,13,3,15,14,12,13,14,11,10,1,3,10,10,12,15,13,2,15
4655,4655,Bridge Ndilu,ST (C),FC Nantes,French National 2 - C,France (National 2 - C),FRA,186,80,18,Right Only,ST (C),AF,250000,675,95,137,10,11,1,12,8,8,12,12,2,1,1,5,10,11,13,3,11,14,8,5,10,9,2,13,13,2,10,10,11,11,3,12,14,10,8,6,11,10,2,2,10,13,11,10,7,2,13
4656,4656,Bruno Alves,D (C),SÃ£o Paulo,Italian Serie A,Italy (Serie A),BRA,185,83,28,Right,D (C),NCB,5000000,12750,132,137,13,10,1,10,14,15,13,15,3,3,1,14,7,9,13,2,9,14,13,9,7,13,1,13,13,3,7,11,11,9,3,10,13,11,9,7,13,12,2,1,14,12,13,13,12,3,14
4657,4657,Bruno Henrique,"DM, M (C)",Palmeiras,Brazilian National First Division,Brazil (First Division),BRA,180,75,29,Right,M (C),MEZ,8000000,30000,136,137,15,13,3,14,12,13,13,14,3,1,2,13,13,14,13,3,13,14,13,10,14,14,2,11,12,1,13,12,12,12,2,12,13,13,11,12,13,12,2,1,13,13,13,13,13,1,13
4658,4658,Bryan Carrasco,D/WB/M/AM (R),Palestino,Chilean First Division,Chile (First Division),CHI,169,64,28,Right,M (R),W,675000,3300,118,137,11,10,1,11,11,9,8,15,2,1,2,11,17,10,14,3,14,14,9,13,7,7,1,6,6,2,6,13,8,10,1,13,11,9,12,9,8,8,2,2,8,7,11,14,9,1,14
4659,4659,Callum Gribbin,"M (C), AM (RC)",Barrow,Vanarama National League,England (Vanarama National),ENG,178,66,20,Left,AM (C),AM,225000,2300,95,137,10,14,1,15,9,3,6,10,2,1,3,2,10,14,12,2,10,12,1,2,13,2,1,8,2,2,17,19,15,12,3,16,2,7,13,15,7,12,2,3,5,12,11,14,4,1,13
4660,4660,Cameron Borthwick-Jackson,"D (LC), WB (L)",Oldham,Sky Bet League Two,England (Sky Bet League Two),ENG,183,76,22,Left,D (L),FB,400000,15000,99,137,7,9,3,11,8,12,9,13,3,1,1,11,8,11,14,4,9,12,11,10,7,4,1,12,11,2,7,7,12,8,2,9,8,9,12,7,11,11,2,3,9,12,11,13,9,2,14
4661,4661,Camilo,M/AM (C),Mirassol,Brazilian National Lower Division,Brazil (Lower Division),BRA,174,72,33,Right,AM (C),AP,1200000,8750,124,137,12,12,3,13,13,10,13,11,4,3,2,10,12,14,12,2,12,12,8,8,13,11,1,7,8,1,14,11,13,11,4,12,12,12,13,13,11,13,2,3,11,13,12,12,10,3,13
4662,4662,Carlos Airala,M/AM (C),Ferro,Argentine Second Division,Argentina (Second Division),ARG,170,55,16,Left,AM (C),AP,275000,800,91,137,13,11,1,13,9,10,2,12,1,1,2,5,6,11,12,1,11,16,5,3,7,8,2,2,8,3,8,16,12,12,1,13,11,14,8,8,6,9,2,1,9,9,9,13,6,3,14
4663,4663,Carlos Gerardo RodrÃ­guez,D (LC),Puebla,Mexican First Division,Mexico (First Division),MEX,181,74,34,Left,D (L),WB,57000,3500,111,137,14,6,1,12,13,13,10,15,3,2,2,12,8,12,11,2,13,2,13,10,10,11,2,11,12,3,4,1,12,8,3,12,11,13,8,5,12,12,3,1,8,7,13,11,11,2,11
4664,4664,Che Adams,ST (C),Southampton,English Premier Division,England (Premier Division),ENG,175,70,22,Right,ST (C),AF,13500000,40000,128,137,12,11,3,14,13,7,13,14,2,1,3,9,9,12,15,4,13,12,7,4,11,4,3,10,11,3,6,11,12,14,1,14,14,12,10,6,10,14,3,2,13,12,11,14,11,2,15
4665,4665,Chico,D (C),Fuenlabrada,Spanish Second Division,Spain (Second Division),ESP,187,75,32,Right,D (C),BPD,250000,4700,116,137,13,11,2,13,15,14,11,12,3,3,2,14,7,12,9,2,7,13,14,9,9,12,2,13,13,1,8,9,13,7,2,9,14,13,7,7,12,12,2,1,16,12,15,9,15,1,9
4666,4666,Christian GÃ¼nter,D/WB/M/AM (L),SC Freiburg,Bundesliga,Germany (Bundesliga),GER,185,80,27,Left,D (L),WB,5250000,13000,132,137,16,8,1,11,13,12,12,16,1,1,3,10,8,10,17,1,12,16,12,16,12,9,3,10,9,2,10,11,11,7,3,14,13,9,13,11,12,9,2,1,14,14,10,11,14,2,14
4667,4667,Ciel,"AM (RLC), ST (C)",Guarany de Sobral,Brazilian National Lower Division,Brazil (Lower Division),BRA,178,72,37,Right,AM (R),W,3300,700,92,137,8,10,2,12,5,4,7,10,3,2,1,5,12,10,12,1,12,13,3,1,9,2,2,7,8,1,13,17,11,10,3,12,14,9,11,12,7,10,3,1,12,7,9,13,15,3,12
4668,4668,Cieran Slicker,GK,Man City,English Premier Division,England (Premier Division),SCO,190,70,16,Right Only,GK,G,30000,120,65,137,6,5,11,4,6,1,5,2,12,13,8,6,2,3,12,7,1,20,3,3,3,1,7,11,1,13,5,3,1,3,1,2,18,10,3,3,9,6,6,12,10,6,7,5,12,13,12
4669,4669,Conor Noss,"M/AM (C), ST (C)",Borussia M'gladbach,Bundesliga,Germany (Bundesliga),IRL,178,68,18,Right,ST (C),AF,91000,700,87,137,8,9,1,8,6,6,6,11,1,1,2,7,3,10,13,3,12,15,6,3,6,9,1,7,13,1,6,8,13,13,1,12,11,8,5,4,6,9,1,2,1,7,10,13,17,3,13
4670,4670,Cristian Arango,ST (C),Millonarios,Colombian First Division,Colombia (First Division),COL,178,78,24,Right,ST (C),PF,575000,825,109,137,14,9,2,13,11,7,10,12,1,2,1,7,11,12,14,3,10,13,5,5,11,8,1,12,10,2,8,15,13,10,3,13,14,10,8,8,10,10,2,1,15,13,9,13,15,3,14
4671,4671,Cristian MartÃ­nez Borja,"AM (RL), ST (C)",Liga de Quito,Ecuadorian Serie A,Ecuador (Serie A),COL,183,81,31,Right,ST (C),TM,245000,2600,126,137,13,12,1,13,12,7,18,11,2,2,3,11,15,11,12,3,12,16,8,5,12,7,1,13,13,3,3,14,12,13,3,13,15,13,10,10,13,15,1,2,14,16,12,11,10,1,10
4672,4672,Daleho Irandust,AM (RLC),BK HÃ¤cken,Swedish Premier Division,Sweden (Premier Division),SWE,184,73,21,Left,AM (C),AP,1200000,1600,123,137,11,14,1,15,12,8,9,13,3,2,2,11,10,13,12,2,14,10,7,6,9,4,2,9,7,3,11,16,15,12,2,15,11,12,13,12,12,13,3,2,8,10,12,14,9,2,13
4673,4673,DamiÃ  Sabater,M/AM (C),Espanyol,Spanish Second Division,Spain (Second Division),ESP,178,69,23,Right,AM (C),AP,625000,2900,110,137,11,14,2,14,15,8,10,13,2,3,2,10,7,14,13,1,11,4,7,6,13,9,2,10,6,2,11,12,14,9,3,12,9,13,13,12,10,10,1,3,8,9,11,12,8,4,11
4674,4674,Dani Vivian,"D (C), DM",A. Bilbao C,Spanish Third Division Group 4,Spain (Third Division Group 4),ESP,183,83,19,Right,D (C),NCB,400000,2500,105,137,6,4,2,6,8,14,10,7,1,2,3,14,3,8,14,2,8,4,13,7,6,7,1,10,14,2,6,7,9,5,3,4,13,14,7,8,8,4,1,3,10,10,14,14,8,2,14
4675,4675,Daniel Barlaser,"DM, M (C)",Rotherham,Sky Bet League One,England (Sky Bet League One),ENG,178,60,22,Right,M (C),MEZ,550000,5750,104,137,13,13,1,13,12,10,8,13,2,3,2,8,11,13,12,3,13,12,9,6,9,10,3,10,7,2,12,13,12,10,3,13,12,10,12,12,10,12,2,2,8,13,10,12,8,1,11
4676,4676,Daniel Finek,D (RL),Varnsdorf,Czech Second Division,Czech Republic (Second Division),CZE,174,67,19,Right,D (R),FB,38000,240,75,137,9,9,1,9,9,11,7,14,2,1,1,7,3,9,14,2,5,14,6,7,5,8,1,4,8,1,2,3,9,3,1,5,9,14,6,5,6,8,3,3,9,7,9,14,4,3,10
4677,4677,DarÃ­o,GK,Getafe B,Spanish Second Division B1,Spain (Second Division B1),ESP,191,82,19,Right,GK,SK,84000,525,82,137,7,7,11,3,8,3,7,3,12,14,10,10,2,6,7,11,1,11,2,3,1,2,9,13,1,11,6,1,1,3,1,2,9,14,3,1,10,4,9,11,15,8,12,7,13,10,12
4678,4678,DarÃ­o Bottinelli,AM (RLC),Almagro,Argentine Second Division,Argentina (Second Division),ARG,168,67,32,Right,AM (C),AM,625000,2800,107,137,12,14,3,15,13,5,6,7,2,3,1,6,13,14,11,3,13,5,6,6,15,6,3,6,6,1,13,13,14,13,2,14,6,12,14,15,11,12,3,2,10,7,12,10,11,2,12
4679,4679,Darko Lazovic,"D (L), WB/M (RL)",Verona,Italian Serie A,Italy (Serie A),SRB,181,66,28,Right,M (L),IW,5750000,15250,131,137,13,11,2,13,12,9,9,14,1,2,1,11,8,12,15,1,15,12,9,5,12,11,4,10,9,3,9,14,13,11,4,12,9,11,13,11,11,11,2,3,10,12,12,13,11,3,15
4680,4680,Darren Randolph,GK,West Ham,English Premier Division,England (Premier Division),IRL,188,89,32,Right,GK,G,10750000,40000,131,137,9,9,11,11,10,5,15,13,11,16,10,14,2,11,9,14,11,12,3,10,3,14,13,15,6,15,5,5,11,2,11,3,15,10,2,1,9,13,13,14,12,15,10,15,10,15,9
4681,4681,Diego Castro,"M (LC), AM (RLC)",Perth Glory,Hyundai A-League,Australia (Hyundai A-League),ESP,174,71,36,Right,M (L),IW,125000,5250,130,137,12,13,3,15,9,8,7,12,3,2,3,12,17,14,13,2,19,15,3,9,13,14,1,8,11,2,14,16,14,12,3,14,18,13,12,11,13,10,3,3,11,10,10,13,14,2,13
4682,4682,Diego MariÃ±o,GK,S. GijÃ³n,Spanish Second Division,Spain (Second Division),ESP,187,76,29,Right,GK,G,4900000,7500,133,137,11,9,15,9,12,10,11,15,6,17,11,14,6,9,12,16,2,13,8,12,7,12,8,14,8,14,6,6,11,5,6,11,12,12,9,7,15,11,15,6,10,12,11,15,8,17,11
4683,4683,Diego RodrÃ­guez,"DM, M (C)",San Lorenzo,Argentine Premier Division,Argentina (Premier Division),URU,170,71,29,Right,DM,BWM,2400000,9750,127,137,17,9,1,9,15,17,14,16,3,3,3,16,8,13,12,1,8,15,16,6,11,16,3,7,8,1,4,8,13,6,1,6,14,13,10,5,14,15,1,1,17,14,14,8,15,2,12
4684,4684,Diego Rossi,"AM (RL), ST (C)",LAFC,Major League Soccer,U.S.A. (MLS),URU,171,65,21,Right,AM (L),IW,4300000,15750,123,137,11,12,1,14,9,7,7,13,1,3,3,9,6,12,13,4,13,14,5,11,10,7,3,7,8,2,9,13,13,13,2,14,13,10,12,11,9,10,2,2,7,11,12,13,4,1,15
4685,4685,Diguinho,"DM, M (C)",ECS,Brazilian National First Division,Brazil (First Division),BRA,171,73,36,Right,DM,BWM,3900,1300,102,137,14,11,3,12,12,13,10,12,2,4,3,13,13,12,10,2,10,13,12,10,10,13,1,6,8,1,8,14,10,9,3,12,13,11,9,7,8,10,2,2,16,8,13,10,16,2,10
4686,4686,Djed Spence,D/WB (R),Middlesbrough,Sky Bet Championship,England (Sky Bet Championship),ENG,182,68,18,Right,D (R),WB,725000,3500,105,137,11,11,2,9,11,12,10,13,2,2,3,11,5,9,15,1,10,13,10,10,6,7,3,11,8,2,6,10,9,9,3,10,8,9,11,7,10,10,1,3,9,12,10,10,8,1,16
4687,4687,Dominique Youfeigane,GK,EA Guingamp,Domino's Ligue 2,France (Domino's Ligue 2),FRA,188,83,19,Right,GK,SK,80000,425,85,137,6,5,5,6,7,1,12,6,10,13,15,11,1,6,12,9,1,13,2,1,3,1,7,12,1,11,3,1,6,1,1,1,8,13,1,1,10,4,8,9,15,7,8,14,9,12,11
4688,4688,Dries Wouters,"D (C), DM",KRC Genk,Belgian Pro League A,Belgium (Pro League A),BEL,190,79,22,Left Only,D (C),CD,625000,5250,112,137,14,8,1,11,12,12,12,10,2,2,2,12,8,12,11,2,11,13,14,8,9,12,2,15,14,2,9,8,11,7,1,7,11,12,7,7,12,11,2,1,12,9,12,10,10,1,12
4689,4689,Dusan Markovic,GK,Rad,Serbian SuperLeague,Serbia (SuperLeague),SRB,195,88,21,Right,GK,G,120000,325,100,137,8,8,12,5,10,3,10,6,8,11,8,12,1,11,11,11,3,14,3,2,1,11,14,17,1,12,8,2,2,2,4,2,14,12,1,5,12,4,12,12,15,9,13,11,7,11,11
4690,4690,Dusan Stojinovic,D (C),Celje,Slovenian First League,Slovenia (First League),SVN,182,77,18,Right,D (C),CD,86000,375,100,137,10,10,2,10,10,12,12,12,3,1,4,12,7,11,11,2,10,16,12,7,6,10,3,12,12,1,6,1,10,7,2,8,8,10,8,8,11,10,1,1,10,11,10,11,12,1,11
4691,4691,DuvÃ¡n Eraso,AM (C),Pasto,Colombian First Division,Colombia (First Division),COL,181,70,17,Right,AM (C),AM,54000,325,85,137,15,10,1,13,10,9,8,9,3,3,4,7,5,11,11,1,11,9,7,1,11,1,2,8,9,2,9,13,10,14,1,10,10,10,9,9,10,11,2,1,5,10,9,12,13,1,11
4692,4692,Edgaras Utkus,M/AM (C),AS Monaco,French National 2 - D,France (National 2 - D),LTU,189,77,19,Right,AM (C),EG,175000,550,90,137,11,12,2,13,11,6,13,12,3,3,1,6,11,12,11,3,11,15,5,4,11,10,1,13,11,3,12,10,12,9,2,12,13,11,11,11,10,11,3,3,9,12,10,9,8,3,10
4693,4693,El Hadj Coly,"AM (R), ST (C)",OL,Ligue 1 Conforama,France (Ligue 1 Conforama),FRA,176,65,17,Right Only,ST (C),AF,205000,625,92,137,13,10,2,12,12,5,10,8,2,2,3,7,10,11,15,3,13,14,5,4,7,12,3,8,10,2,7,11,12,12,1,11,15,11,7,7,11,11,1,3,12,10,9,11,12,1,15
4694,4694,Elie Youan,ST (C),FC Nantes,Ligue 1 Conforama,France (Ligue 1 Conforama),FRA,181,70,20,Right,ST (C),AF,875000,2900,110,137,13,13,3,12,12,5,11,12,2,2,4,10,12,11,13,3,14,12,5,2,10,9,3,10,10,4,8,12,12,13,1,12,15,12,7,6,12,12,2,2,12,12,12,13,8,2,13
4695,4695,Emanuel Aguilera,D (LC),America,Mexican First Division,Mexico (First Division),ARG,187,85,30,Right,D (C),NCB,2800000,13000,133,137,14,11,3,10,12,15,15,12,2,2,2,10,10,12,12,1,11,12,12,10,10,13,1,13,15,1,15,8,10,11,1,7,10,12,12,11,9,8,1,3,14,11,12,12,12,1,13
4696,4696,Emiliano InsÃºa,D/WB (L),LA Galaxy,Major League Soccer,U.S.A. (MLS),ARG,180,79,30,Left,D (L),FB,2700000,6250,126,137,11,10,1,12,16,15,13,12,4,1,1,16,11,12,12,1,10,11,14,14,10,8,3,11,11,1,8,8,13,6,3,9,16,13,13,9,14,15,2,3,13,15,15,11,10,3,10
4697,4697,Emmanuel HernÃ¡ndez,"M (LC), AM (L)",At. Zacatepec,Mexican Promotion League,Mexico (Promotion League),MEX,173,76,26,Left Only,M (C),MEZ,1000000,7500,114,137,14,9,3,12,9,8,8,13,1,3,2,11,8,16,13,3,12,9,10,6,13,4,2,7,9,2,11,13,13,12,1,12,19,13,13,10,12,12,2,1,9,13,13,14,14,2,14
4698,4698,Eric,AM (C),FC Voluntari,Romanian First League,Romania (Casa Liga I),BRA,176,84,33,Left,AM (C),AP,400000,1600,108,137,9,16,2,15,13,9,11,7,2,2,2,7,13,14,9,3,13,12,4,5,13,12,1,8,9,2,14,14,14,14,3,14,14,14,14,12,13,12,2,2,12,12,12,11,10,2,10
4699,4699,Erik Botheim,"AM (C), ST (C)",Rosenborg,Norwegian Premier Division,Norway (Premier Division),NOR,185,83,19,Either,ST (C),AF,22000,875,109,137,13,13,2,15,11,5,13,12,3,2,1,4,10,11,12,2,9,8,4,8,9,9,1,13,13,3,10,14,14,11,2,12,15,9,8,8,11,15,3,3,10,13,8,8,6,3,11
4700,4700,Ersin Zehir,"DM, M (C)",FC St. Pauli II,German Regional Division North,Germany (Regional Div. North),GER,183,74,21,Right,M (C),CM,230000,1000,105,137,9,8,3,14,9,12,9,8,2,3,1,14,4,14,13,1,9,8,10,6,9,12,3,11,8,1,3,1,14,9,3,7,3,14,6,8,10,10,3,2,9,8,13,9,8,1,14
4701,4701,Esteban Pavez,DM,Al-Nasr (UAE),UAE Professional League,U.A.E. (Pro League),CHI,180,76,29,Right,DM,BWM,4600000,19000,123,137,15,11,3,11,14,14,13,16,2,1,2,14,7,12,12,2,9,15,14,9,12,9,2,12,12,3,6,4,13,8,1,9,14,12,10,6,13,9,2,1,15,13,13,12,15,2,13
4702,4702,Fabiano Santacroce,D (C),Virtus Verona,Italian Serie C/B,Italy (Serie C/B),ITA,181,72,32,Right,D (C),CD,38000,1200,85,137,10,8,3,10,12,11,11,11,1,3,1,12,6,8,11,2,9,5,12,12,4,12,1,11,11,2,4,9,10,5,1,9,12,9,9,4,8,10,3,1,12,12,10,10,12,2,12
4703,4703,FabrÃ­cio,"D/WB (L), M (LC)",Ãgua Santa (SP),Brazilian National Lower Division,Brazil (Lower Division),BRA,185,75,32,Left,WB (L),WB,56000,2500,108,137,14,11,2,12,11,12,12,14,1,3,3,11,10,11,12,2,13,14,11,11,11,8,2,12,12,3,11,14,13,11,4,12,8,9,12,11,8,10,3,4,16,11,10,13,15,1,13
4704,4704,Fabricio Alvarenga,M/AM (R),Dep. MorÃ³n,Argentine Second Division,Argentina (Second Division),ARG,178,76,23,Right,M (R),DW,1100000,2700,114,137,13,9,1,12,14,8,12,16,1,2,1,11,9,10,13,2,11,16,8,8,9,8,2,8,8,3,9,8,13,7,2,9,10,10,10,10,8,9,2,2,10,13,12,13,8,3,15
4705,4705,Facundo CÃ¡seres,M/AM (C),Velez,Argentine Premier Division,Argentina (Premier Division),ARG,178,65,18,Right,M (C),DLP,625000,1200,100,137,15,14,3,13,11,5,9,11,3,2,3,10,13,14,9,4,12,14,4,2,10,8,2,9,10,3,9,15,12,9,2,10,13,16,11,11,10,12,1,2,9,12,13,14,11,2,11
4706,4706,Facundo Ferreyra,ST (C),Vigo,Spanish First Division,Spain (First Division),ARG,186,76,28,Right,ST (C),AF,9500000,33000,134,137,12,12,1,14,9,4,14,13,4,2,1,6,14,12,13,2,15,12,3,4,7,10,3,13,14,3,8,12,13,15,4,12,11,13,11,7,10,14,3,3,11,15,13,14,11,3,12
4707,4707,Faris Zubanovic,ST (C),Fremad Amager,NordicBet Liga,Denmark (NordicBet Liga),BIH,193,86,19,Left,ST (C),P,3200,1400,89,137,11,9,2,7,8,7,12,10,1,3,3,6,11,9,13,2,11,14,7,4,10,11,3,13,9,3,9,12,12,13,2,9,2,11,11,9,9,9,4,3,10,12,10,11,7,3,12
4708,4708,Federico Ceccherini,D (C),Fiorentina,Italian Serie A,Italy (Serie A),ITA,187,75,27,Right,D (C),CD,4400000,15250,128,137,14,9,3,11,14,13,14,13,3,2,1,13,8,11,13,1,12,15,13,10,9,10,3,14,14,3,8,10,11,8,1,9,12,12,7,6,14,13,2,1,14,13,14,13,12,3,13
4709,4709,Federico FernÃ¡ndez,D (C),Newcastle,English Premier Division,England (Premier Division),ARG,189,81,30,Right,D (C),CD,9000000,43000,128,137,14,10,3,9,14,15,15,13,1,3,2,15,5,11,11,1,10,13,14,8,5,10,4,15,15,4,4,10,11,7,3,8,11,13,6,5,12,14,3,2,15,13,15,9,11,2,10
4710,4710,Ferhat Ãogalan,AM (RC),LOSC,Ligue 1 Conforama,France (Ligue 1 Conforama),TUR,172,57,16,Right,AM (R),W,175000,550,90,137,11,10,3,14,9,8,6,8,1,3,1,8,5,14,14,2,8,10,5,3,10,1,3,6,8,3,8,11,12,8,3,12,15,7,11,8,5,8,1,2,4,9,6,14,8,2,14
4711,4711,Fidel,"M (L), AM (LC)",Elche,Spanish First Division,Spain (First Division),ESP,179,70,29,Left Only,AM (L),W,4400000,8500,133,137,13,15,3,16,13,10,10,13,2,4,3,13,12,14,13,3,14,13,8,5,13,6,2,11,10,1,13,14,13,14,3,14,10,13,15,15,12,13,3,2,9,13,13,15,9,1,14
4712,4712,Figueiredo,"DM, M (C)",VIT,Brazilian National Second Division,Brazil (Second Division),BRA,175,69,17,Right Only,DM,DLP,17500,350,84,137,11,11,1,12,11,10,10,10,1,2,4,10,8,11,11,2,11,12,10,7,10,5,3,5,8,2,11,12,11,10,3,10,12,9,8,9,9,11,3,2,10,10,11,12,10,2,11
4713,4713,Filipe Chaby,AM (RC),Academica,Portuguese Second League,Portugal (Second League),POR,174,64,25,Left Only,AM (C),AP,1700000,2200,120,137,11,16,3,15,14,5,6,13,2,4,2,7,11,15,13,4,10,13,4,5,13,6,3,7,5,1,12,14,15,11,2,15,11,15,14,14,13,15,3,4,11,12,9,14,7,3,12
4714,4714,Filipe Teixeira,"M (C), AM (RL)",Unknown,Unknown,Portugal,POR,175,73,38,Right,M (C),AP,0,0,115,137,13,16,2,15,17,10,10,9,3,1,1,10,10,14,9,3,13,16,7,6,12,7,1,5,6,2,10,18,14,11,2,16,15,16,10,9,12,14,1,1,10,11,14,11,8,1,8
4715,4715,Francesco Laurenzi,D (C),Trapani,Italian Serie B,Italy (Serie B),ITA,175,61,17,Left,D (C),BPD,29500,190,72,137,11,8,3,10,11,11,7,9,1,3,1,11,4,10,11,3,8,8,11,5,5,8,1,9,9,1,4,11,10,5,3,9,15,10,4,3,10,12,1,2,11,9,11,11,12,2,11
4716,4716,Francis,D/WB (R),Unknown,Spanish Third Division Group 10,Spain (Third Division Group 10),ESP,175,71,23,Right,D (R),FB,0,0,125,137,14,13,1,12,14,12,9,12,2,1,2,12,8,12,13,3,14,9,13,14,13,8,3,8,9,3,10,10,13,8,2,12,13,13,13,11,13,12,3,1,13,12,14,13,10,1,13
